 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation
2024-10-10 17:01:45,27.674511,0.047,-90,28.948,-16.6698,0
2024-10-10 17:01:46,24.386362,-0.168966,-90,28.948,-16.6698,0
2024-10-10 17:01:47,20.478773,-0.292289,-88.700058,28.948,-16.6698,0
2024-10-10 17:01:48,16.491405,-0.176361,-83.85482,28.948,-16.6698,0
2024-10-10 17:01:49,12.438836,0.11227,-91.536293,28.948,-16.6698,0
2024-10-10 17:01:50,8.44356,0.029595,-93.072594,28.948,-16.6698,0
2024-10-10 17:01:51,6.595575,-0.032384,-88.818237,28.948,-16.6698,0
2024-10-10 17:01:52,6.595575,-0.032384,-86.454704,28.948,-16.6698,0
2024-10-10 17:01:53,6.595575,-0.032384,-86.454704,28.948,-16.6698,0
2024-10-10 17:01:54,6.595575,-0.032384,-90.118172,28.948,-16.6698,0
2024-10-10 17:01:55,27,0,-90,28.948,-16.6698,0
2024-10-10 17:01:56,24.760931,-0.008904,-90.709061,28.948,-16.6698,0
2024-10-10 17:01:57,21.866388,-0.040985,-90.709061,28.948,-16.6698,0
2024-10-10 17:01:58,19.862902,-0.065716,-90.709061,28.948,-16.6698,0
2024-10-10 17:01:59,21.811108,-0.041602,-90.709061,28.948,-16.6698,0
