 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation
2024-09-10 14:13:32,28.042587,0.047,-90.236351,28.948,-16.6698,0
2024-09-10 14:13:33,28.024813,0.04733,-88.936409,28.948,-16.6698,0
2024-09-10 14:13:34,26.236683,0.080525,-88.936409,28.948,-16.6698,0
2024-09-10 14:13:35,26.236683,0.080525,-90.472702,28.948,-16.6698,0
2024-09-10 14:13:36,25.43585,0.073918,-90.472702,28.948,-16.6698,0
2024-09-10 14:13:37,21.842539,0.043286,-90.472702,28.948,-16.6698,0
2024-09-10 14:13:38,17.874325,0.012236,-87.636467,28.948,-16.6698,0
2024-09-10 14:13:39,15.918883,0.077384,-88.345535,28.948,-16.6698,0
2024-09-10 14:13:40,12.125816,0.104054,-91.654465,28.948,-16.6698,0
2024-09-10 14:13:41,8.894337,0.053113,-90.354523,28.948,-16.6698,0
2024-09-10 14:13:42,8.541729,0.056868,-89.17276,28.948,-16.6698,0
2024-09-10 14:13:43,8.540791,0.056879,-89.054588,28.948,-16.6698,0
2024-09-10 14:13:44,8.540791,0.056879,-89.054588,28.948,-16.6698,0
2024-09-10 14:13:45,27,0,-90,28.948,-16.6698,0
2024-09-10 14:13:46,25.95031,0,-90,28.948,-16.6698,0
2024-09-10 14:13:47,24.240257,0.00313,-88.345535,28.948,-16.6698,0
2024-09-10 14:13:48,21.115902,0.08013,-89.17276,28.948,-16.6698,0
2024-09-10 14:13:49,19.580204,0.105518,-89.17276,28.948,-16.6698,0
2024-09-10 14:13:50,16.974203,0.14315,-89.17276,28.948,-16.6698,0
2024-09-10 14:13:51,13.079465,0.120702,-92.363533,28.948,-16.6698,0
2024-09-10 14:13:52,9.090584,-0.026038,-89.763649,28.948,-16.6698,0
2024-09-10 14:13:53,8.29121,-0.033082,-89.290932,28.948,-16.6698,0
2024-09-10 14:13:54,7.854961,-0.027683,-89.290932,28.948,-16.6698,0
2024-09-10 14:13:55,7.777435,-0.026723,-89.290932,28.948,-16.6698,0
2024-09-10 14:13:56,7.777435,-0.026723,-89.290932,28.948,-16.6698,0
2024-09-10 14:13:57,7.777435,-0.026723,-89.290932,28.948,-16.6698,0
2024-09-10 14:13:58,6.592604,-0.334285,-89.054588,28.948,-16.6698,0
2024-09-10 14:13:59,6.49477,-0.665458,-70.02816,28.948,-16.6698,0
2024-09-10 14:14:00,6.49477,-0.665458,-70.02816,28.948,-16.6698,0
2024-09-10 14:14:01,6.49477,-0.665458,-60.574032,28.948,-16.6698,0
2024-09-10 14:14:04,6.49477,-0.665458,-60.574032,28.948,-16.6698,0
2024-09-10 14:14:05,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:06,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:07,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:08,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:09,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:10,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:11,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:12,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:13,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:14,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:15,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:16,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:17,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:18,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:19,28.546,-18.9914,-90,28.948,-16.6698,0
2024-09-10 14:14:21,28.546,-18.9914,-90,28.948,-16.6698,0
