 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation
2024-10-11 14:36:44,28.348801,0.25703,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:45,28.348801,0.25703,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:46,28.348801,0.25703,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:47,28.348801,0.25703,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:48,28.349485,0.587775,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:49,28.351671,1.645807,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:50,28.355921,3.705833,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:51,26.415558,3.709837,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:52,25.641413,3.224236,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:53,25.639971,2.521228,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:54,25.637959,1.539753,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:55,25.637419,1.277896,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:56,25.637419,1.277896,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:57,25.637419,1.277896,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:58,25.637419,1.277896,-89.881828,28.948,-16.6698,0
2024-10-11 14:36:59,25.637419,1.277896,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:00,25.637419,1.277896,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:01,25.637419,1.277896,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:02,25.637419,1.277896,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:03,25.637419,1.277896,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:04,23.092905,1.283143,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:05,19.20158,1.291167,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:06,16.625874,1.296481,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:07,17.225172,1.295247,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:08,17.225172,1.295247,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:09,17.030426,1.295649,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:10,14.513619,1.30084,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:11,12.960749,1.304047,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:12,12.878687,1.304214,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:13,12.878687,1.304214,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:14,12.878687,1.304214,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:15,12.878687,1.304214,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:16,12.878687,1.304214,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:17,12.878687,1.304214,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:18,12.448996,1.305099,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:19,12.448996,1.305099,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:20,12.448996,1.305099,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:21,12.31342,1.305378,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:22,10.660583,1.308789,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:23,8.643963,1.31295,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:24,7.746258,1.223427,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:25,7.743355,-0.184441,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:26,7.743328,-0.199201,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:27,6.650316,-0.196943,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:28,6.065655,-0.277074,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:29,6.102211,1.013186,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:30,6.100193,0.031486,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:31,6.100193,0.031486,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:32,6.183191,0.031315,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:33,7.081966,0.02946,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:34,7.081966,0.02946,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:35,7.081966,0.02946,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:36,7.081966,0.02946,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:37,7.081966,0.02946,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:38,7.081966,0.02946,-89.881828,28.948,-16.6698,0
2024-10-11 14:37:39,27,0,-90,28.948,-16.6698,0
2024-10-11 14:37:40,27,0,-90,28.948,-16.6698,0
2024-10-11 14:37:41,27,0,-90,28.948,-16.6698,0
2024-10-11 14:37:42,27,0,-90,28.948,-16.6698,0
2024-10-11 14:37:43,27,0,-90,28.948,-16.6698,0
2024-10-11 14:37:44,27,0,-90,28.948,-16.6698,0
2024-10-11 14:37:45,27,0,-90,28.948,-16.6698,0
2024-10-11 14:37:46,26.170862,0,-90,28.948,-16.6698,0
2024-10-11 14:37:47,24.942064,0,-90,28.948,-16.6698,0
2024-10-11 14:37:48,22.386259,0,-90,28.948,-16.6698,0
2024-10-11 14:37:49,19.585386,0,-90,28.948,-16.6698,0
2024-10-11 14:37:50,19.126129,0,-90,28.948,-16.6698,0
2024-10-11 14:37:51,18.054451,0,-90,28.948,-16.6698,0
2024-10-11 14:37:52,18.054451,0,-90,28.948,-16.6698,0
2024-10-11 14:37:53,18.054451,0,-90,28.948,-16.6698,0
2024-10-11 14:37:54,18.016857,0,-90,28.948,-16.6698,0
2024-10-11 14:37:55,17.51367,0,-90,28.948,-16.6698,0
2024-10-11 14:37:56,14.162968,0,-90,28.948,-16.6698,0
2024-10-11 14:37:57,10.963318,0,-90,28.948,-16.6698,0
2024-10-11 14:37:58,10.177059,0,-90,28.948,-16.6698,0
2024-10-11 14:37:59,10.177059,0,-90,28.948,-16.6698,0
2024-10-11 14:38:00,10.177059,0,-90,28.948,-16.6698,0
2024-10-11 14:38:01,10.177059,0,-90,28.948,-16.6698,0
2024-10-11 14:38:02,10.094061,0,-90,28.948,-16.6698,0
2024-10-11 14:38:03,9.747364,0.660901,-90,28.948,-16.6698,0
2024-10-11 14:38:04,9.747364,0.934247,-90,28.948,-16.6698,0
2024-10-11 14:38:05,9.747364,0.934247,-90,28.948,-16.6698,0
2024-10-11 14:38:06,9.747364,0.934247,-90,28.948,-16.6698,0
2024-10-11 14:38:07,9.747364,0.934247,-90,28.948,-16.6698,0
2024-10-11 14:38:08,9.747364,0.934247,-90,28.948,-16.6698,0
2024-10-11 14:38:09,9.234934,0.934247,-90,28.948,-16.6698,0
2024-10-11 14:38:10,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:11,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:12,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:13,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:14,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:15,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:16,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:17,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:18,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:19,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:20,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:21,9.234934,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:22,8.662861,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:23,8.450848,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:24,7.591576,0.185394,-90,28.948,-16.6698,0
2024-10-11 14:38:25,7.566717,0.13826,-90,28.948,-16.6698,0
2024-10-11 14:38:26,7.553045,0.084097,-90,28.948,-16.6698,0
2024-10-11 14:38:27,7.553045,0.084097,-90,28.948,-16.6698,0
