 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen, fire_HR, fire_manager, fire_lounge, fire_warehouse, fire_restroom, fireA_chair, fireA_printer, fireA_bin, fireA_table
2024-10-28 17:05:03,26.810846,0.04882,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 17:05:04,26.298872,0.043962,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
