 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen, fire_HR, fire_manager, fire_lounge, fire_warehouse, fire_restroom, fireA_chair, fireA_printer, fireA_bin, fireA_table, robot_call
2024-10-29 14:58:41,28.042587,0.047,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:42,26.392818,0.05721,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:43,25.141575,0.064953,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:44,25.141575,0.064953,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:45,25.141575,0.064953,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:46,25.141575,0.064953,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:47,25.141575,0.064953,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:48,25.141575,0.064953,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:49,25.141575,0.064953,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:50,25.141575,0.064953,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:51,25.141575,0.064953,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:52,25.141575,0.064953,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 14:58:53,25.141575,0.064953,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
