 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen, fire_HR, fire_manager, fire_lounge, fire_warehouse, fire_restroom, fireA_chair, fireA_printer, fireA_bin, fireA_table
2024-10-28 13:52:44,28.042587,0.047,-90.354523,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 13:52:45,26.78204,0.039202,-90.354523,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 13:52:46,23.059296,0.016167,-90.354523,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 13:52:47,20.395515,-0.00031,-90.354523,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 13:52:48,19.297916,-0.007098,-90.354523,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 13:52:49,19.483671,-0.060549,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 13:52:50,19.483671,-0.060549,-96.027,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 13:52:51,19.483671,-0.060549,-96.027,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 13:52:52,19.483671,-0.060549,-96.027,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
