 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen, fire_HR, fire_manager, fire_lounge, fire_warehouse, fire_restroom, fireA_chair, fireA_printer, fireA_bin, fireA_table, robot_call
2024-10-29 15:20:44,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:45,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:46,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:47,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:48,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:49,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:50,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:51,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:52,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:53,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:54,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:55,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:56,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:57,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:58,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:20:59,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:00,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:01,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:02,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:03,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:04,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:05,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:06,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:07,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:08,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:09,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:10,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:11,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:12,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:13,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:14,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:15,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:16,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:17,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:18,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:19,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:20,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:21,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:22,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:23,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:24,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:25,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:26,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:27,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:28,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:29,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:30,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:31,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:32,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:33,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:34,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:35,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:36,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:37,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:38,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:39,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:40,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:41,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:42,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:43,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:44,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
