 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation
2024-08-07 13:38:08,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:09,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:10,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:11,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:12,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:13,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:14,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:15,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:16,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:17,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:18,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:19,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:20,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:21,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:22,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:23,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:24,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:25,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:26,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:27,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:28,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:29,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:30,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:31,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:32,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:33,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:34,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:35,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:36,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:37,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:38,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:39,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:40,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:41,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:42,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:43,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:44,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:45,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:46,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:47,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:48,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:49,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:50,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:51,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:52,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:53,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:54,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:55,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:56,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:57,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:58,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 13:38:59,28.042587,0.047,-90,28.948,-16.6698,0
