 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen, fire_HR, fire_manager, fire_lounge, fire_warehouse, fire_restroom, fireA_chair, fireA_printer, fireA_bin, fireA_table, robot_call
2024-11-18 16:55:18,27.466618,0.047,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:19,24.144142,0.046999,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:21,20.130367,0.046999,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:22,16.134312,0.041879,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:24,12.067986,0.054853,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:25,8.001484,0.086181,-88.463707,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:26,7.042952,0.108606,-88.700058,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:27,7.041142,0.108653,-88.700058,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:28,7.041142,0.108653,-87.872818,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:29,27,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:30,25.630619,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:33,22.334326,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:34,18.79512,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:40,15.252789,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:41,15.246959,0,-69.082741,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:42,13.247994,0.046948,-88.581886,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:43,9.408745,0.148319,-88.109169,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:44,8.366261,0.169894,-14.839705,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:45,8.366261,0.169894,57.248005,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:46,8.366261,0.169894,56.775299,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:47,8.366261,0.169894,-98.863243,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:48,7.767933,0.137825,-91.654465,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:49,6.787628,0.109982,-91.536293,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:50,6.78656,0.109952,-91.536293,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,I find a fire!
2024-11-18 16:55:51,7.100527,0.118373,-91.536293,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,I find a fire!
2024-11-18 16:55:52,7.100527,0.118373,23.449505,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,I find a fire!
2024-11-18 16:55:53,7.100527,0.118373,-124.625755,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:54,7.100527,0.118373,-102.054024,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:55:55,7.100527,0.118373,-102.054024,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
