 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen, fire_HR, fire_manager, fire_lounge, fire_warehouse, fire_restroom, fireA_chair, fireA_printer, fireA_bin, fireA_table, robot_call
2024-11-18 16:43:22,28.042587,0.047,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:23,26.102222,0.042999,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:26,22.696983,0.035979,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:27,19.527353,0.029448,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:28,15.591965,0.021338,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:30,12.379887,0.014718,-90.118172,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:31,8.726891,0.023058,-89.645477,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:32,7.52787,0.031098,-89.409126,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:33,7.509516,0.031288,-88.581886,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:34,7.509516,0.031288,-88.936409,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:35,7.509516,0.031288,-89.054588,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:36,26.982222,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:37,26.721954,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:38,24.543158,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:42,20.982695,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:43,17.523418,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:44,13.565488,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:47,9.502087,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:48,6.747948,0,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-11-18 16:43:49,6.625074,0.032713,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
