 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation
2024-08-07 12:42:31,28.042587,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:32,27.289223,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:33,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:34,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:35,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:36,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:37,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:38,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:39,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:40,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:41,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:42,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:43,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:44,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:45,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:46,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:47,26.689993,0.047,-90,28.948,-16.6698,0
2024-08-07 12:42:48,26.689993,0.047,-90,28.948,-16.6698,0
