 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen
2024-10-25 15:22:47,28.042587,0.047,-90,28.948,-16.6698,0,True
2024-10-25 15:22:48,26.335413,0.047,-90,28.948,-16.6698,0,True
2024-10-25 15:22:49,22.53261,0.047,-90,28.948,-16.6698,0,True
