 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation
2024-10-10 17:04:06,27.470736,0.047,-90,28.948,-16.6698,0
2024-10-10 17:04:07,24.321337,-0.14773,-90,28.948,-16.6698,0
2024-10-10 17:04:08,20.692551,0.352379,-90,28.948,-16.6698,0
2024-10-10 17:04:09,17.148199,-0.060822,-90,28.948,-16.6698,0
2024-10-10 17:04:10,13.50505,0.091293,-90,28.948,-16.6698,0
2024-10-10 17:04:11,9.608841,-0.080119,-90,28.948,-16.6698,0
2024-10-10 17:04:12,8.297394,-0.0884,-86.809227,28.948,-16.6698,0
2024-10-10 17:04:13,7.162188,-0.021493,-84.80024,28.948,-16.6698,0
2024-10-10 17:04:14,7.162188,-0.021493,-84.80024,28.948,-16.6698,0
2024-10-10 17:04:15,7.162188,-0.021493,-92.009003,28.948,-16.6698,0
2024-10-10 17:04:16,26.631926,0,-90,28.948,-16.6698,0
2024-10-10 17:04:17,23.254166,0,-90,28.948,-16.6698,0
2024-10-10 17:04:18,19.302574,0,-90,28.948,-16.6698,0
2024-10-10 17:04:19,15.314139,-0.018839,-90,28.948,-16.6698,0
2024-10-10 17:04:20,11.43309,-0.305287,-90,28.948,-16.6698,0
2024-10-10 17:04:21,10.521214,-0.316365,-90,28.948,-16.6698,0
