 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen
2024-10-25 15:23:54,27.800797,0.047,-90.472702,28.948,-16.6698,0,True
2024-10-25 15:23:55,25.682125,0.029521,-90.472702,28.948,-16.6698,0,True
2024-10-25 15:23:56,21.963943,-0.00115,-90.472702,28.948,-16.6698,0,True
2024-10-25 15:23:57,20.687817,-0.011675,-90.472702,28.948,-16.6698,0,True
2024-10-25 15:23:58,19.574825,-0.020857,-90.472702,28.948,-16.6698,0,True
2024-10-25 15:23:59,17.522966,-0.037785,-90.472702,28.948,-16.6698,0,True
