 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen, fire_HR, fire_manager, fire_lounge, fire_warehouse, fire_restroom, fireA_chair, fireA_printer, fireA_bin, fireA_table
2024-10-28 16:40:17,28.042587,0.047,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 16:40:18,26.161043,0.047,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 16:40:19,22.334604,0.047,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 16:40:22,19.33564,0.047,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 16:40:23,15.490479,0.047,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 16:40:24,13.505852,0.047,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
2024-10-28 16:40:25,13.505852,0.047,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True
